epoch,train_loss,psnr_r,psnr_c,lr
335,48.68382585459742,66.22781842148198,52.03471102677014,1.2559432157547911e-06
336,50.688736707314675,66.22781842148198,52.03471102677014,1.2559432157547911e-06
337,49.72092143968604,66.22781842148198,52.03471102677014,1.2559432157547911e-06
338,50.41647485754956,66.22781842148198,52.03471102677014,1.2559432157547911e-06
339,51.80249415869,66.22781842148198,52.03471102677014,1.2559432157547911e-06
340,49.508102438915735,66.22781842148198,52.03471102677014,1.2559432157547911e-06
341,49.900169350635046,66.22781842148198,52.03471102677014,1.2559432157547911e-06
342,48.277202080036034,66.22781842148198,52.03471102677014,1.2559432157547911e-06
343,49.86682010519093,66.22781842148198,52.03471102677014,1.2559432157547911e-06
344,51.41901809867771,66.22781842148198,52.03471102677014,1.2559432157547911e-06
345,50.94952719238983,66.22781842148198,52.03471102677014,1.2559432157547911e-06
346,49.26383088649004,66.22781842148198,52.03471102677014,1.2559432157547911e-06
347,50.69705244042407,66.22781842148198,52.03471102677014,1.2559432157547911e-06
348,50.85591026832317,66.22781842148198,52.03471102677014,1.2559432157547911e-06
349,50.02062670389811,66.22781842148198,52.03471102677014,1.2559432157547911e-06
350,48.80260695534191,65.89260787321204,52.28418634599595,1.2559432157547911e-06
351,49.737828857597265,65.89260787321204,52.28418634599595,1.2559432157547911e-06
352,47.52099925074084,65.89260787321204,52.28418634599595,1.2559432157547911e-06
353,48.34669748942057,65.89260787321204,52.28418634599595,1.2559432157547911e-06
354,54.427912503823464,65.89260787321204,52.28418634599595,1.2559432157547911e-06
355,50.7830924987793,65.89260787321204,52.28418634599595,1.2559432157547911e-06
356,49.774982386621936,65.89260787321204,52.28418634599595,1.2559432157547911e-06
357,52.19284222043794,65.89260787321204,52.28418634599595,1.2559432157547911e-06
358,48.33207807869747,65.89260787321204,52.28418634599595,1.2559432157547911e-06
359,52.484214431938085,65.89260787321204,52.28418634599595,1.2559432157547911e-06
360,48.121201657700816,65.89260787321204,52.28418634599595,1.2559432157547911e-06
361,48.49131983176045,65.89260787321204,52.28418634599595,1.2559432157547911e-06
362,51.80693990334697,65.89260787321204,52.28418634599595,1.2559432157547911e-06
363,50.100357801064675,65.89260787321204,52.28418634599595,1.2559432157547911e-06
364,46.821327472555225,65.89260787321204,52.28418634599595,1.2559432157547911e-06
365,51.6503032158161,65.89260787321204,52.28418634599595,1.2559432157547911e-06
366,49.77798507953512,65.89260787321204,52.28418634599595,1.2559432157547911e-06
367,45.86101051856731,65.89260787321204,52.28418634599595,1.2559432157547911e-06
368,52.41559241283899,65.89260787321204,52.28418634599595,1.2559432157547911e-06
369,51.75525075539775,65.89260787321204,52.28418634599595,1.2559432157547911e-06
370,46.325206011191185,65.89260787321204,52.28418634599595,1.2559432157547911e-06
371,47.682157911103346,65.89260787321204,52.28418634599595,1.2559432157547911e-06
372,47.93609687103622,65.89260787321204,52.28418634599595,1.2559432157547911e-06
373,49.0580268728322,65.89260787321204,52.28418634599595,1.2559432157547911e-06
374,49.07915913373574,65.89260787321204,52.28418634599595,1.2559432157547911e-06
375,50.45253036762106,65.89260787321204,52.28418634599595,1.2559432157547911e-06
376,49.15384527184497,65.89260787321204,52.28418634599595,1.2559432157547911e-06
377,46.13742367974643,65.89260787321204,52.28418634599595,1.2559432157547911e-06
378,50.041839007673595,65.89260787321204,52.28418634599595,1.2559432157547911e-06
379,48.24784636223453,65.89260787321204,52.28418634599595,1.2559432157547911e-06
380,48.97640379543962,65.89260787321204,52.28418634599595,1.2559432157547911e-06
381,46.30249810492855,65.89260787321204,52.28418634599595,1.2559432157547911e-06
382,51.15760511639474,65.89260787321204,52.28418634599595,1.2559432157547911e-06
383,47.43781490983634,65.89260787321204,52.28418634599595,1.2559432157547911e-06
384,46.74423524703103,65.89260787321204,52.28418634599595,1.2559432157547911e-06
385,48.97322203099043,65.89260787321204,52.28418634599595,1.2559432157547911e-06
386,48.63695162192158,65.89260787321204,52.28418634599595,1.2559432157547911e-06
387,49.363104568130666,65.89260787321204,52.28418634599595,1.2559432157547911e-06
388,46.75259804999691,65.89260787321204,52.28418634599595,1.2559432157547911e-06
389,47.4206907557345,65.89260787321204,52.28418634599595,1.2559432157547911e-06
390,47.88455467662592,65.89260787321204,52.28418634599595,1.2559432157547911e-06
391,46.84754832037564,65.89260787321204,52.28418634599595,1.2559432157547911e-06
392,47.39378839251639,65.89260787321204,52.28418634599595,1.2559432157547911e-06
393,46.34729722998608,65.89260787321204,52.28418634599595,1.2559432157547911e-06
394,48.02353944449589,65.89260787321204,52.28418634599595,1.2559432157547911e-06
395,103.21774390648152,65.89260787321204,52.28418634599595,1.2559432157547911e-06
396,123.67021990370476,65.89260787321204,52.28418634599595,1.2559432157547911e-06
397,52.261086847590306,65.89260787321204,52.28418634599595,1.2559432157547911e-06
398,52.897414284190916,65.89260787321204,52.28418634599595,1.2559432157547911e-06
399,49.14678536338368,65.89260787321204,52.28418634599595,1.2559432157547911e-06
400,52.337563262588674,66.55185241225287,52.49362595535941,1.2559432157547911e-06
401,48.58566126330145,66.55185241225287,52.49362595535941,1.2559432157547911e-06
402,49.8486679340231,66.55185241225287,52.49362595535941,1.2559432157547911e-06
403,47.876038233439125,66.55185241225287,52.49362595535941,1.2559432157547911e-06
404,47.71201898859835,66.55185241225287,52.49362595535941,1.2559432157547911e-06
405,46.171697550806506,66.55185241225287,52.49362595535941,1.2559432157547911e-06
406,46.56863556785145,66.55185241225287,52.49362595535941,1.2559432157547911e-06
407,48.66861830086544,66.55185241225287,52.49362595535941,1.2559432157547911e-06
408,47.81177104204551,66.55185241225287,52.49362595535941,1.2559432157547911e-06
409,49.17135740696699,66.55185241225287,52.49362595535941,1.2559432157547911e-06
410,50.10837256771394,66.55185241225287,52.49362595535941,1.2559432157547911e-06
411,49.954349013580675,66.55185241225287,52.49362595535941,1.2559432157547911e-06
412,48.134743745299595,66.55185241225287,52.49362595535941,1.2559432157547911e-06
413,46.183921287799706,66.55185241225287,52.49362595535941,1.2559432157547911e-06
414,50.997627060988854,66.55185241225287,52.49362595535941,1.2559432157547911e-06
415,49.44779251361715,66.55185241225287,52.49362595535941,1.2559432157547911e-06
416,46.79263165353358,66.55185241225287,52.49362595535941,1.2559432157547911e-06
417,46.98902809756926,66.55185241225287,52.49362595535941,1.2559432157547911e-06
418,46.68031143320018,66.55185241225287,52.49362595535941,1.2559432157547911e-06
419,48.554441978191505,66.55185241225287,52.49362595535941,1.2559432157547911e-06
420,49.5508251847892,66.55185241225287,52.49362595535941,1.2559432157547911e-06
421,49.37062546302532,66.55185241225287,52.49362595535941,1.2559432157547911e-06
422,49.18483361430552,66.55185241225287,52.49362595535941,1.2559432157547911e-06
423,46.87852022017556,66.55185241225287,52.49362595535941,1.2559432157547911e-06
424,48.072349022174706,66.55185241225287,52.49362595535941,1.2559432157547911e-06
425,45.492440563508836,66.55185241225287,52.49362595535941,1.2559432157547911e-06
426,45.72924478026642,66.55185241225287,52.49362595535941,1.2559432157547911e-06
427,48.78896097205151,66.55185241225287,52.49362595535941,1.2559432157547911e-06
428,44.218300304193605,66.55185241225287,52.49362595535941,1.2559432157547911e-06
429,45.39090336328265,66.55185241225287,52.49362595535941,1.2559432157547911e-06
430,46.766783549867824,66.55185241225287,52.49362595535941,1.2559432157547911e-06
431,46.38899579541437,66.55185241225287,52.49362595535941,1.2559432157547911e-06
432,45.915149513332324,66.55185241225287,52.49362595535941,1.2559432157547911e-06
433,45.47499615022506,66.55185241225287,52.49362595535941,1.2559432157547911e-06
434,51.51834369527882,66.55185241225287,52.49362595535941,1.2559432157547911e-06
435,51.604637979090896,66.55185241225287,52.49362595535941,1.2559432157547911e-06
436,47.319540747280776,66.55185241225287,52.49362595535941,1.2559432157547911e-06
437,45.882589975992836,66.55185241225287,52.49362595535941,1.2559432157547911e-06
438,46.70787381577766,66.55185241225287,52.49362595535941,1.2559432157547911e-06
439,46.08068670075515,66.55185241225287,52.49362595535941,1.2559432157547911e-06
440,48.38796201245538,66.55185241225287,52.49362595535941,1.2559432157547911e-06
441,48.22484687279011,66.55185241225287,52.49362595535941,1.2559432157547911e-06
442,46.93394093129827,66.55185241225287,52.49362595535941,1.2559432157547911e-06
443,47.65348813725614,66.55185241225287,52.49362595535941,1.2559432157547911e-06
444,48.41756268205314,66.55185241225287,52.49362595535941,1.2559432157547911e-06
445,45.370988341583605,66.55185241225287,52.49362595535941,1.2559432157547911e-06
446,46.297308603922524,66.55185241225287,52.49362595535941,1.2559432157547911e-06
447,45.893722819185804,66.55185241225287,52.49362595535941,1.2559432157547911e-06
448,47.538981032097475,66.55185241225287,52.49362595535941,1.2559432157547911e-06
449,52.845813729297156,66.55185241225287,52.49362595535941,1.2559432157547911e-06
450,48.77551874621161,67.09818006816175,52.821893367771516,1.2559432157547911e-06
451,48.17241381502699,67.09818006816175,52.821893367771516,1.2559432157547911e-06
452,48.66242358328282,67.09818006816175,52.821893367771516,1.2559432157547911e-06
453,46.29056051407737,67.09818006816175,52.821893367771516,1.2559432157547911e-06
454,48.92680707471124,67.09818006816175,52.821893367771516,1.2559432157547911e-06
455,48.06719161724222,67.09818006816175,52.821893367771516,1.2559432157547911e-06
456,47.64268147260293,67.09818006816175,52.821893367771516,1.2559432157547911e-06
457,47.95009227182673,67.09818006816175,52.821893367771516,1.2559432157547911e-06
458,44.657725060123134,67.09818006816175,52.821893367771516,1.2559432157547911e-06
459,46.81522735508009,67.09818006816175,52.821893367771516,1.2559432157547911e-06
460,46.38048182958844,67.09818006816175,52.821893367771516,1.2559432157547911e-06
461,44.16935451551416,67.09818006816175,52.821893367771516,1.2559432157547911e-06
462,45.04758021475255,67.09818006816175,52.821893367771516,1.2559432157547911e-06
463,49.240686592014356,67.09818006816175,52.821893367771516,1.2559432157547911e-06
464,107.81979762548688,67.09818006816175,52.821893367771516,1.2559432157547911e-06
465,46.706199032136766,67.09818006816175,52.821893367771516,1.2559432157547911e-06
466,48.97281703729739,67.09818006816175,52.821893367771516,1.2559432157547911e-06
467,49.67077207017219,67.09818006816175,52.821893367771516,1.2559432157547911e-06
468,47.22178250893779,67.09818006816175,52.821893367771516,1.2559432157547911e-06
469,47.19287670617816,67.09818006816175,52.821893367771516,1.2559432157547911e-06
470,47.117096539201405,67.09818006816175,52.821893367771516,1.2559432157547911e-06
471,45.71965083856692,67.09818006816175,52.821893367771516,1.2559432157547911e-06
472,47.25543061618147,67.09818006816175,52.821893367771516,1.2559432157547911e-06
473,45.89699034855283,67.09818006816175,52.821893367771516,1.2559432157547911e-06
474,44.57885003363949,67.09818006816175,52.821893367771516,1.2559432157547911e-06
475,44.63878401394548,67.09818006816175,52.821893367771516,1.2559432157547911e-06
476,45.332061855272315,67.09818006816175,52.821893367771516,1.2559432157547911e-06
477,45.28006564611676,67.09818006816175,52.821893367771516,1.2559432157547911e-06
478,44.84354027934458,67.09818006816175,52.821893367771516,1.2559432157547911e-06
479,44.12960615925405,67.09818006816175,52.821893367771516,1.2559432157547911e-06
480,46.33567018618529,67.09818006816175,52.821893367771516,1.2559432157547911e-06
481,45.88578886273263,67.09818006816175,52.821893367771516,1.2559432157547911e-06
482,44.89457849524487,67.09818006816175,52.821893367771516,1.2559432157547911e-06
483,49.60341368050411,67.09818006816175,52.821893367771516,1.2559432157547911e-06
484,49.00420519949376,67.09818006816175,52.821893367771516,1.2559432157547911e-06
485,46.24344659125668,67.09818006816175,52.821893367771516,1.2559432157547911e-06
486,45.01523671205016,67.09818006816175,52.821893367771516,1.2559432157547911e-06
487,48.478235683221925,67.09818006816175,52.821893367771516,1.2559432157547911e-06
488,45.51393648125659,67.09818006816175,52.821893367771516,1.2559432157547911e-06
489,47.41779266006645,67.09818006816175,52.821893367771516,1.2559432157547911e-06
490,44.71500050336465,67.09818006816175,52.821893367771516,1.2559432157547911e-06
491,44.79469437434756,67.09818006816175,52.821893367771516,1.2559432157547911e-06
492,46.08374880648207,67.09818006816175,52.821893367771516,1.2559432157547911e-06
493,44.78284145223683,67.09818006816175,52.821893367771516,1.2559432157547911e-06
494,46.069499355623094,67.09818006816175,52.821893367771516,1.2559432157547911e-06
495,46.345261716294566,67.09818006816175,52.821893367771516,1.2559432157547911e-06
496,44.432619336007654,67.09818006816175,52.821893367771516,1.2559432157547911e-06
497,44.619781757223194,67.09818006816175,52.821893367771516,1.2559432157547911e-06
498,45.174167764597925,67.09818006816175,52.821893367771516,1.2559432157547911e-06
499,61.19388551821654,67.09818006816175,52.821893367771516,1.2559432157547911e-06
500,44.3756744560154,66.97593569274413,53.102086850328405,1.2559432157547911e-06
501,44.83456302511281,66.97593569274413,53.102086850328405,1.2559432157547911e-06
502,45.82206708535381,66.97593569274413,53.102086850328405,1.2559432157547911e-06
503,51.07454299926758,66.97593569274413,53.102086850328405,1.2559432157547911e-06
504,44.76603295337195,66.97593569274413,53.102086850328405,1.2559432157547911e-06
505,43.8175496506965,66.97593569274413,53.102086850328405,1.2559432157547911e-06
506,46.26021821471466,66.97593569274413,53.102086850328405,1.2559432157547911e-06
507,44.69467079776457,66.97593569274413,53.102086850328405,1.2559432157547911e-06
508,45.350917268073424,66.97593569274413,53.102086850328405,1.2559432157547911e-06
509,44.556756600566295,66.97593569274413,53.102086850328405,1.2559432157547911e-06
510,45.81766819131786,66.97593569274413,53.102086850328405,1.2559432157547911e-06
511,45.58990371090242,66.97593569274413,53.102086850328405,1.2559432157547911e-06
512,47.55067053608511,66.97593569274413,53.102086850328405,1.2559432157547911e-06
513,44.36916765673407,66.97593569274413,53.102086850328405,1.2559432157547911e-06
514,43.906093465870825,66.97593569274413,53.102086850328405,1.2559432157547911e-06
515,49.716604583564845,66.97593569274413,53.102086850328405,1.2559432157547911e-06
516,44.4716283206282,66.97593569274413,53.102086850328405,1.2559432157547911e-06
517,44.443236098892385,66.97593569274413,53.102086850328405,1.2559432157547911e-06
518,45.89283517859448,66.97593569274413,53.102086850328405,1.2559432157547911e-06
519,44.49370189096736,66.97593569274413,53.102086850328405,1.2559432157547911e-06
520,47.94013400461482,66.97593569274413,53.102086850328405,1.2559432157547911e-06
521,45.66434728688207,66.97593569274413,53.102086850328405,1.2559432157547911e-06
522,43.2945429264814,66.97593569274413,53.102086850328405,1.2559432157547911e-06
523,43.745574359236095,66.97593569274413,53.102086850328405,1.2559432157547911e-06
524,44.32147166372716,66.97593569274413,53.102086850328405,1.2559432157547911e-06
525,46.17290244705376,66.97593569274413,53.102086850328405,1.2559432157547911e-06
526,45.94125841951918,66.97593569274413,53.102086850328405,1.2559432157547911e-06
527,43.4760368829486,66.97593569274413,53.102086850328405,1.2559432157547911e-06
528,112.08175731527395,66.97593569274413,53.102086850328405,1.2559432157547911e-06
529,53.088251771598024,66.97593569274413,53.102086850328405,1.2559432157547911e-06
530,45.44764525314857,66.97593569274413,53.102086850328405,1.2559432157547911e-06
531,44.11682902807477,66.97593569274413,53.102086850328405,1.2559432157547911e-06
532,44.272610521864614,66.97593569274413,53.102086850328405,1.2559432157547911e-06
533,43.74722180421325,66.97593569274413,53.102086850328405,1.2559432157547911e-06
534,46.0044524971096,66.97593569274413,53.102086850328405,1.2559432157547911e-06
535,46.498248670292995,66.97593569274413,53.102086850328405,1.2559432157547911e-06
536,44.606442330897536,66.97593569274413,53.102086850328405,1.2559432157547911e-06
537,43.18836159541689,66.97593569274413,53.102086850328405,1.2559432157547911e-06
538,44.77665039588665,66.97593569274413,53.102086850328405,1.2559432157547911e-06
539,44.98595147845389,66.97593569274413,53.102086850328405,1.2559432157547911e-06
540,45.8281891483,66.97593569274413,53.102086850328405,1.2559432157547911e-06
541,45.58314729010922,66.97593569274413,53.102086850328405,1.2559432157547911e-06
542,46.28363135765339,66.97593569274413,53.102086850328405,1.2559432157547911e-06
543,44.37794799366217,66.97593569274413,53.102086850328405,1.2559432157547911e-06
544,42.95924004741099,66.97593569274413,53.102086850328405,1.2559432157547911e-06
545,41.453885023621304,66.97593569274413,53.102086850328405,1.2559432157547911e-06
546,42.7896548961771,66.97593569274413,53.102086850328405,1.2559432157547911e-06
547,42.77956931892483,66.97593569274413,53.102086850328405,1.2559432157547911e-06
548,44.58728478968828,66.97593569274413,53.102086850328405,1.2559432157547911e-06
549,44.74786756230497,66.97593569274413,53.102086850328405,1.2559432157547911e-06
550,43.57843160081184,67.16224053467121,53.38466824600657,1.2559432157547911e-06
551,43.29334265610267,67.16224053467121,53.38466824600657,1.2559432157547911e-06
552,43.9771948628042,67.16224053467121,53.38466824600657,1.2559432157547911e-06
553,43.56278728616649,67.16224053467121,53.38466824600657,1.2559432157547911e-06
554,43.46097060455673,67.16224053467121,53.38466824600657,1.2559432157547911e-06
555,42.80101651158826,67.16224053467121,53.38466824600657,1.2559432157547911e-06
556,44.87172872170635,67.16224053467121,53.38466824600657,1.2559432157547911e-06
557,45.37480580121621,67.16224053467121,53.38466824600657,1.2559432157547911e-06
558,43.435551763951096,67.16224053467121,53.38466824600657,1.2559432157547911e-06
559,43.286472715180494,67.16224053467121,53.38466824600657,1.2559432157547911e-06
560,42.739565553336305,67.16224053467121,53.38466824600657,1.2559432157547911e-06
561,44.3970248562166,67.16224053467121,53.38466824600657,1.2559432157547911e-06
562,43.15553737508839,67.16224053467121,53.38466824600657,1.2559432157547911e-06
563,43.189637436263865,67.16224053467121,53.38466824600657,1.2559432157547911e-06
564,45.67822785213076,67.16224053467121,53.38466824600657,1.2559432157547911e-06
565,42.72670905891506,67.16224053467121,53.38466824600657,1.2559432157547911e-06
566,44.137921607357335,67.16224053467121,53.38466824600657,1.2559432157547911e-06
567,45.26351586703596,67.16224053467121,53.38466824600657,1.2559432157547911e-06
568,41.09265542304379,67.16224053467121,53.38466824600657,1.2559432157547911e-06
569,43.3154055058271,67.16224053467121,53.38466824600657,1.2559432157547911e-06
570,42.134176144654724,67.16224053467121,53.38466824600657,1.2559432157547911e-06
571,45.38326954019481,67.16224053467121,53.38466824600657,1.2559432157547911e-06
572,46.24318151364381,67.16224053467121,53.38466824600657,1.2559432157547911e-06
573,43.74535933308218,67.16224053467121,53.38466824600657,1.2559432157547911e-06
574,44.29113425331554,67.16224053467121,53.38466824600657,1.2559432157547911e-06
575,42.9950745900472,67.16224053467121,53.38466824600657,1.2559432157547911e-06
576,41.12374603885344,67.16224053467121,53.38466824600657,1.2559432157547911e-06
577,45.68899722482966,67.16224053467121,53.38466824600657,1.2559432157547911e-06
578,43.07919265483988,67.16224053467121,53.38466824600657,1.2559432157547911e-06
579,44.13038128819959,67.16224053467121,53.38466824600657,1.2559432157547911e-06
580,46.009715529693956,67.16224053467121,53.38466824600657,1.2559432157547911e-06
581,46.33382025532339,67.16224053467121,53.38466824600657,1.2559432157547911e-06
582,48.55170657716948,67.16224053467121,53.38466824600657,1.2559432157547911e-06
583,42.323572093042834,67.16224053467121,53.38466824600657,1.2559432157547911e-06
584,42.52928907021709,67.16224053467121,53.38466824600657,1.2559432157547911e-06
585,41.537593731935,67.16224053467121,53.38466824600657,1.2559432157547911e-06
586,41.605173944056716,67.16224053467121,53.38466824600657,1.2559432157547911e-06
587,41.77953169811731,67.16224053467121,53.38466824600657,1.2559432157547911e-06
588,45.73927732445728,67.16224053467121,53.38466824600657,1.2559432157547911e-06
589,45.11411826912014,67.16224053467121,53.38466824600657,1.2559432157547911e-06
590,44.45563375538793,67.16224053467121,53.38466824600657,1.2559432157547911e-06
591,43.25939805480255,67.16224053467121,53.38466824600657,1.2559432157547911e-06
592,43.88283964135181,67.16224053467121,53.38466824600657,1.2559432157547911e-06
593,42.07230111922341,67.16224053467121,53.38466824600657,1.2559432157547911e-06
594,44.27034393398241,67.16224053467121,53.38466824600657,1.2559432157547911e-06
595,45.51419060805748,67.16224053467121,53.38466824600657,1.2559432157547911e-06
596,120.45912911426062,67.16224053467121,53.38466824600657,1.2559432157547911e-06
597,47.78298432799591,67.16224053467121,53.38466824600657,1.2559432157547911e-06
598,41.992427979392566,67.16224053467121,53.38466824600657,1.2559432157547911e-06
599,45.6274234070175,67.16224053467121,53.38466824600657,1.2559432157547911e-06
600,43.121707740871386,67.36259327082024,53.58464970048081,1.2559432157547911e-06
601,42.07381971951189,67.36259327082024,53.58464970048081,1.2559432157547911e-06
602,42.50836036945211,67.36259327082024,53.58464970048081,1.2559432157547911e-06
603,41.79426171313757,67.36259327082024,53.58464970048081,1.2559432157547911e-06
604,41.403163098740855,67.36259327082024,53.58464970048081,1.2559432157547911e-06
605,42.55271012755646,67.36259327082024,53.58464970048081,1.2559432157547911e-06
606,42.051580297535864,67.36259327082024,53.58464970048081,1.2559432157547911e-06
607,43.7944779450866,67.36259327082024,53.58464970048081,1.2559432157547911e-06
608,43.74432145041981,67.36259327082024,53.58464970048081,1.2559432157547911e-06
609,42.18410000855895,67.36259327082024,53.58464970048081,1.2559432157547911e-06
610,41.1470530060516,67.36259327082024,53.58464970048081,1.2559432157547911e-06
611,43.64389174011932,67.36259327082024,53.58464970048081,1.2559432157547911e-06
612,42.998902090664565,67.36259327082024,53.58464970048081,1.2559432157547911e-06
613,41.0803648192307,67.36259327082024,53.58464970048081,1.2559432157547911e-06
614,44.63022609140681,67.36259327082024,53.58464970048081,1.2559432157547911e-06
615,42.49334458099015,67.36259327082024,53.58464970048081,1.2559432157547911e-06
616,41.115776105858814,67.36259327082024,53.58464970048081,1.2559432157547911e-06
617,40.57775460166493,67.36259327082024,53.58464970048081,1.2559432157547911e-06
618,42.83492283437444,67.36259327082024,53.58464970048081,1.2559432157547911e-06
619,44.19844366490156,67.36259327082024,53.58464970048081,1.2559432157547911e-06
620,42.642161906450646,67.36259327082024,53.58464970048081,1.2559432157547911e-06
621,42.65682913243086,67.36259327082024,53.58464970048081,1.2559432157547911e-06
622,43.59376738537317,67.36259327082024,53.58464970048081,1.2559432157547911e-06
623,40.590575623786314,67.36259327082024,53.58464970048081,1.2559432157547911e-06
624,42.26458038680855,67.36259327082024,53.58464970048081,1.2559432157547911e-06
625,44.245581089765174,67.36259327082024,53.58464970048081,1.2559432157547911e-06
626,42.1204708691301,67.36259327082024,53.58464970048081,1.2559432157547911e-06
627,41.695598141900426,67.36259327082024,53.58464970048081,1.2559432157547911e-06
628,41.321241663790296,67.36259327082024,53.58464970048081,1.2559432157547911e-06
629,44.26674476711229,67.36259327082024,53.58464970048081,1.2559432157547911e-06
630,41.90224500634204,67.36259327082024,53.58464970048081,1.2559432157547911e-06
631,42.34335482805625,67.36259327082024,53.58464970048081,1.2559432157547911e-06
632,40.11314223278528,67.36259327082024,53.58464970048081,1.2559432157547911e-06
633,43.78958531083732,67.36259327082024,53.58464970048081,1.2559432157547911e-06
634,40.79085293035398,67.36259327082024,53.58464970048081,1.2559432157547911e-06
635,40.166323628918875,67.36259327082024,53.58464970048081,1.2559432157547911e-06
636,41.59272169792789,67.36259327082024,53.58464970048081,1.2559432157547911e-06
637,40.008889932742065,67.36259327082024,53.58464970048081,1.2559432157547911e-06
638,42.807439738306506,67.36259327082024,53.58464970048081,1.2559432157547911e-06
639,44.80431749628878,67.36259327082024,53.58464970048081,1.2559432157547911e-06
640,41.28196764540398,67.36259327082024,53.58464970048081,1.2559432157547911e-06
641,41.673186663923595,67.36259327082024,53.58464970048081,1.2559432157547911e-06
642,42.550932763636794,67.36259327082024,53.58464970048081,1.2559432157547911e-06
643,41.07398267724048,67.36259327082024,53.58464970048081,1.2559432157547911e-06
644,40.34040021348274,67.36259327082024,53.58464970048081,1.2559432157547911e-06
645,43.659443263349864,67.36259327082024,53.58464970048081,1.2559432157547911e-06
646,43.27889080705314,67.36259327082024,53.58464970048081,1.2559432157547911e-06
647,41.46053336132532,67.36259327082024,53.58464970048081,1.2559432157547911e-06
648,43.30362302407451,67.36259327082024,53.58464970048081,1.2559432157547911e-06
649,44.23232734066316,67.36259327082024,53.58464970048081,1.2559432157547911e-06
650,41.995469235825816,67.34354575210044,53.76467462445332,1.2559432157547911e-06
651,43.1894324949418,67.34354575210044,53.76467462445332,1.2559432157547911e-06
652,42.123406081364074,67.34354575210044,53.76467462445332,1.2559432157547911e-06
653,43.230343720008584,67.34354575210044,53.76467462445332,1.2559432157547911e-06
654,43.08457339495078,67.34354575210044,53.76467462445332,1.2559432157547911e-06
655,41.22455162837588,67.34354575210044,53.76467462445332,1.2559432157547911e-06
656,43.380381397817324,67.34354575210044,53.76467462445332,1.2559432157547911e-06
657,41.687426578039414,67.34354575210044,53.76467462445332,1.2559432157547911e-06
658,39.337431523991725,67.34354575210044,53.76467462445332,1.2559432157547911e-06
659,41.73075347111143,67.34354575210044,53.76467462445332,1.2559432157547911e-06
660,42.276504143901256,67.34354575210044,53.76467462445332,1.2559432157547911e-06
661,41.586662336327564,67.34354575210044,53.76467462445332,1.2559432157547911e-06
662,40.36245337299917,67.34354575210044,53.76467462445332,1.2559432157547911e-06
663,41.49910622081537,67.34354575210044,53.76467462445332,1.2559432157547911e-06
664,40.653712327452915,67.34354575210044,53.76467462445332,1.2559432157547911e-06
665,40.00679294542334,67.34354575210044,53.76467462445332,1.2559432157547911e-06
